CB Captura,EAN MUNI,Producto,Factor de Conversión
17509546053391,7509546008295,Limpiador Multiusos Fabuloso Pasión De Frutas 1 l,12
27502012646582,7502012646588,Veladora San Felipe Ecológica N. 8 1 unid,12
17501017005366,7501017005369,Mole Rojo La Costeña 235 g,12
17501000912886,7501000912889,Chocolate en Polvo Abuelita Granulado 1 kg,8
17501059242927,7501059242920,Chocolate Tin Larín 10 Piezas 21 g,12
10744607102701,744607002707,Bebida Alcohólica Preparada New Mix Vampiro 473 ml,24
10823703000404,82370380033,Servilletas Máxima Rectangulares 125 unid,48
10823703800961,328703800964,Trozos de Piña Maxima En Almíbar 2.8 kg,6
10823703800190,823703802555,Aceite Vegetal Máxima 800 ml,12
10013602001082,13602000101,Polvo para Hornear Relax 50 g,100
10013602000207,13602000200,Polvo para Hornear Relax 100 g,60
28076809513054,18076809578216,Pasta Barilla Spaghetti N.5 200 g,40
10016000411262,16000446830,Barras Nature Valley Crunchy con Avenga Integral y Miel 12 Piezas 252 g,12
17500478000408,36731135513,Hojuelas Quaker de Avena Integral 475 g,12
17500478021311,7500478021314,Cereal Quaker en Polvo con Avena con Cocoa Sin Azúcar 300 g,18
10016000446844,16000446847,Barras Nature Valley Trail Mix de Granola Suave 12 Piezas 210 g,12
27501000909753,7501000909759,Papilla Gerber Junior Frutas Mixtas Etapa 4 Pouch 120 g,12
27501000909722,7501000909728,Papilla Gerber Junior Manzana Guayaba y Plátano Etapa 4 Pouch 120 g,12
27501000909746,7501000909742,Papilla Gerber Junior Pera Mango Etapa 4 Pouch 120 g,12
20000075003450,75003456,Papilla Gerber Frutas Tropicales Etapa 2 113 g,24
17501058614138,7501058614131,Papilla Gerber Junior Durazno Etapa 4 Pouch 110 g,12
17501058614121,7501058614124,Papilla Gerber Junior Mango Etapa 4 Pouch 110 g,12
17501058614329,7501058614322,Papilla Gerber Junior Manzana Etapa 4 Pouch 110 g,12
17501058634266,7501000910397,Papilla Gerber Guayaba Etapa 2 113 g,12
17501058634570,75013400,Papilla Gerber Cosecha Natural Manzana Etapa 1 71 g,12
17501058634563,75013332,Papilla Gerber Cosecha Natural Pera Etapa 1 71 g,12
17501058634549,75015374,Papilla Gerber Cosecha Natural Mango Etapa 1 71 g,12
17501058634532,75013363,Papilla Gerber Cosecha Natural Durazno Etapa 1 71 g,12
17501058635379,7501058635372,Papilla Gerber Comidita Casera Jamón y Verduras Etapa 2 113 g,12
17501058651119,7501058651112,Papilla Gerber Junior Manzana Mango Etapa 4 Pouch 95 g,12
17506475102473,7506475102476,Papilla Gerber Cosecha Natural Durazno Etapa 2 100 g,24
17506475102480,7506475102483,Papilla Gerber Cosecha Natural Ciruela Pasa Etapa 2 100 g,24
17506475102497,7506475102490,Papilla Gerber Cosecha Natural Frutas Mixtas Etapa 2 100 g,24
17506475102466,7506475102469,Papilla Gerber Cosecha Natural Mango Etapa 2 100 g,24
17506475102428,7506475102421,Papilla Gerber Cosecha Natural Manzana Etapa 2 100 g,24
17506475102503,7506475102506,Papilla Gerber Cosecha Natural Plátano Etapa 2 100 g,24
17506475102534,7506475102537,"Papilla Gerber Comidita Casera Pollo, Verduras y Arroz Etapa 2 100 g",24
17506475102527,7506475102520,"Papilla Gerber Comidita Casera Res, Verduras y Arroz Etapa 2 100 g",24
17506475102510,7506475102513,Papilla Gerber Cosecha Natural Zanahoria Etapa 2 100 g,24
17501058656336,7501058656339,"Cereal Gerber Infantil 4 Cereales (Avena, Arroz, Trigo y Cebada) 270 g",24
10000075014336,75014339,Salsa de Tomate Catsup Del Monte Squeeze 220 g,24
20758104006537,758104007905,Agua Levité De Sabor Piña Y Coco 1.4 l,6
17802800705402,7503032460253,Polvo Para Agua Zuko Limón 8Pz 13 g,12
20758104006667,75810400788,Agua Levité Fresa 1.4 l,6
1544473578431,7503023578431,Licor de Caña Los Reyes Añejo 250 ml,1
7610113009420,7501008611043,Ron Bacardi Añejo 200 ml,1
9002490100490,9002490100070,Bebida Energizante Red Bull Lata 250 ml,1
5507443709354,7501043709354,Licor Flamingo de Naranja Curacao 1 l,1
7501035047204,750103504720,Ron Kraken Black Spiced 750 ml,1
7141386,8410162011028,Brandy Terry Centenario 700 ml,1
2524023578202,7503023578202,Brandy Presidente Clasico 700 ml,1
2448005004513,7401005004513,Ron Zacapa Solera 23 750 ml,1
5474105023625,5000267023625,Whisky Johnnie Walker Black Label 1000 ml,1
5474105024004,5000267024004,Whisky Johnnie Walker Black Label 750 ml,1
7501035012547,7501035012219,Tequila Jose Cuervo Tradicional Plata 695 ml,1
744607007900,744607003551,Tequila Herradura Ultra 700 ml,1
3185370068441,3185370000397,Champaña Moët & Chandon Nectar Imperial 750 ml,1
7501048810208,750104810208,Tequila Gran Centenario Reposado 700 ml,1
7501035010116,7501035012036,Tequila Jose Cuervo Especial Reposado 695 ml,1
50196364,5000196002807,Whisky Buchanan's 12 1000 ml,1
8412598024214,8412598074219,Cerveza Artesanal Lager Estrella Galicia Especial 330 ml,1
3116174797008,5000267171654,Whisky Johnnie Walker Black Label Pocket 200 ml,1
7501821512060,750125365554,Abrillantador Wiese De Muebles Naranja 226 g,1
7501003124234,7501003106216,Granos de Elote Herdez 220 g,1
96658,7501943471962,Toallas Húmedas Suavelastic Max 100 unid,1
96659,7501943471962,Toallas Húmedas Suavelastic Max 100 unid,1
7506425615674,750642561567,Servitoalla Pétalo Jumbo 250 Hojas 1 unid,1
15010717,7501071900129,Blanqueador Clorox Botella Mediana 930 ml,1
749968500756,300342,Fibra Fibrase Blanca Para Tallado Suave 1 unid,1
7622210563149,7622210253545,Bebida En Polvo Tang Limon X 8 Uns 14 g,1
7622210563040,762221056302,Polvo Para Agua Tang Guayaba 8Pz 14 g,1
7622210562920,7622210255556,Bebida En Polvo Tang Mandarina X 8 Uns 14 g,1
735257002476,735257000168,Gelatina En Polvo D'Gari Sabor Naranja 120 g,1
735257002667,735257000205,Gelatina D'Gari Leche Rompope 120 g,1
735257002452,735257000229,Gelatina D'Gari Uva 120 g,1
735257002636,735257000236,Gelatina Leche D'Gari Vainilla 120 g,1
7501003300300,7501003336125,Mermelada McCormick De Fresa En Frasco 270 g,1
7501003311450,750100333782,Especias McCormick Sal Con Ajo 125 g,1
7501003339133,750100333913,Té McCormick Manzanilla 25 unid,1
7501058629135,7501058629128,Café Nescafé Cappuccino Pack 6 Sobres 120 g,1
7500366003941,7500366003644,Papas Totis Saladas 90 g,1
7501003340122,750100334012,Mayonesa McCormick 190 g,1
7501003300652,7501003340115,Mayonesa McCormick 105 g,1
7501053670309,750105367030,Cooler Viña Real Durazno 2 l,1
7501053675304,750105367530,Cooler Viña Real Blueberry 2.6 l,1
7501053674307,750105367430,Cooler Viña Real Piña Colada 2 l,1
7501053670569,750105367056,Cooler Viña Real Fresa Sandía 400 ml,1
7501053674505,750105367450,Cooler Viña Real Piña Colada 400 ml,1
7501032485047,750100362904,Cooler Caribe Cooler Fresa 300 ml,1
7501295600126,7501055373437,Leche Santa Clara Entera 1 l,1
7501005102735,7501005102728,Jugo De Soya Ades Natural 946 ml,1
75001773,19836102628,Jugo Boing De Guayaba Chico 250 ml,1
75001834,19836102666,Jugo Boing Chico de Uva 250 ml,1
7501111105309,7501111105002,Arroz SOS Largo (Rojo) En Bolsa 1000 g,1
7503015929302,7503015929296,Azúcar Suazukar Morena 1 kg,1
7506475104722,7501058617873,Leche Lechera Condensada 375 ml,1
823703801428,10823703801425,Chiles Máxima Chipotles 215 g,1
823703801411,10823703801418,Chiles Máxima Chipotles 105 g,1
823703801862,B19811,Chile Máxima Jalapeño Rajas En Bolsa 3 kg,1
823703801718,10823703801722,Chiles Jalapeños Máxima en Rajas Bolsa 3 kg,1
7501058644862,7501058619808,Carnation Nestle En Polvo 120 g,1
823703801824,823703800025,Piña Rebanada Máxima En Almibar 800 g,1
823703801039,18233703801036,Cubos de Durazno Máxima En Almíbar 3 kg,1
823703800964,328703800964,Trozos de Piña Maxima En Almíbar 2.8 kg,1
823703800957,10823703800954,Rebanadas de Piña Maxima En Almíbar 2.8 kg,1
823703800926,10823703800923,Atún en Agua Máxima 140 g,1
7506475102315,7501059278868,Leche Lechera Condensada Squeeze 335 g,1
7503014320032,7503008426030,Saborizante Bethel Concentrado De Vainilla 500 ml,1
7501036622448,750103662244,Servitoalla Regio Hogar 168 Hojas 1 unid,1
7506205802409,17506205802352,Chocolate en Polvo Chocomilk 20 Sobres 22 g,1
7622210565686,7622210253361,Bebida En Polvo Tang Naranja X 8 Uns 14 g,1
7622210562999,7622210253736,Bebida En Polvo Tang Horchata X 8 Uns 14 g,1
7622210562876,7622210253576,Bebida En Polvo Tang Mango X 8 Uns 14 g,1
7622210562654,7622210254672,Polvo Tang Piña X 8 Uns 14 g,1
7501003339355,750100333935,Té McCormick Limón 25 unid,1
7501003339454,750100333945,Té McCormick Hierbabuena 25 unid,1
17501052410118,37501052410112,Café Legal Café 60 Sobres 30 g,1
823703801138,10823703801135,Café Máxima Soluble Descafeinado 100 g,1
823703800353,10823703800350,Café Máxima Soluble Frasco 100 g,1
823703800360,10823703800367,Café Máxima Soluble Frasco 50 g,1
823703800346,5078653,Café Máxima Soluble Frasco 200 g,1
7501072206756,7501072206633,Alimento Para Perro Purina Dog Chow Sano Y En Forma 2 kg,1
7502002873529,7502002873505,Alimento Para Perro Ganador Raza Pequeña Original 2 kg,1
724869004282,724869000239,Malvaviscos De la Rosa De Chocolate 350 g,1
7500478027125,7501011122598,Sabrimayoreo Sabritas 50 unid,1
7501083100111,7501083100067,Vinagre Barrilito Blanco 3.9 l,1
5507435046252,7501035046252,Bebida Energizante Boost Energy Mora Azul 470 ml,1
7501198320121,7501073844063,Ginger Ale Canada Dry 355 ml,1
7501013103267,7501013118193,Néctar En Lata Jumex Manzana 355 ml,1
7501013101348,7501013100037,Néctar Jumex Mango 473 ml,1
7503027753667,7503027753636,Bebida Energizante Volt Yellow 400 ml,1
7501055304653,7501055365609,Refresco Delaware Punch Uva 355 ml,1
7501013103212,7501013122053,Nectar Brick Jumex Durazno 1 l,1
7501013103342,7501013174021,Jugo Jumex Clarificado De Manzana 450 ml,1
75062798,75062910,Desodorante Barra Rexona Motion Sense Active Motion 45 g,1
7500435115100,7501001168995,Shampoo Pantene Cuidado Clasico 400 ml,1
65029800,650240007019,Shampoo Medicasp 130 ml,1
7501199416168,7503002163610,Gel Xtreme Atraction 200 g,1
7501821512022,750179166996,Aromatizante Wiese Aerosol Lavanda 226 g,1
744607008044,744607001106,Tequila Herradura Plata 700 ml,1
7791540127168,40250000030,Vino Las Moras Malbec 750 ml,1
5000196001695,50196913,Whisky Buchanan's 18 750 ml,1
7501048840250,750104884020,Tequila Gran Centenario Azul Reposado 700 ml,1
7500326957710,7500326957703,Licor de Caña Caña de Oro 600 ml,1
7501061610311,7501061696988,Cerveza Indio Latón 6pack 473 ml,1
29090003660,2909000366,Bebida Alcohólica Preparada Perla Negra 355 ml,1
750104999261,7501049999056,Cerveza Heineken 355 ml,1
7501303949117,7501303940117,Yoghurt Chilchota Bebible con Durazno 236 ml,1
7506443105713,7501032397869,Yoghurt Benegastro Natural 240 g,1
7501055912452,7501055909292,Yoghurt Alpura Mango 125 g,1
7501003305855,999991727132,Mayonesa McCormick Con Jugo De Limones 725 g,1
744218100090,30744218120914,Gomitas Lucky Gummy Aros de Durazno 1 kg,1
744218100106,18804002106,Chicles Canels 4 Pastillas 60 unid,1
7501024598175,7501024529858,Chocolate Hershey Kisses 807.5 g,1
823703801503,10823703801500,Galletas Máxima Marías 160 g,1
7501461827272,750-002-001-001,Chile de Arbol 250 g,1
7501461827166,750-002-001-002,Chile Ancho 250 g,1
7501461827180,750-002-001-003,Chile Guajillo 250 g,1
7501461827197,750-002-001-004,Chile Pasilla 250 g,1
7501461827210,750-002-001-005,Flor de Jamaica 250 g,1
7501461827241,750-002-001-006,Tamarindo Grande 250 g,1
7501461827142,750-002-001-007,Arroz Super Extra 1 kg,1
7501461827258,750-002-001-008,Lenteja Chica 1 kg,1
7501461827159,750-002-001-009,Arroz Medio Grano 1 kg,1
7501461827234,750-002-001-010,Frijol Ayocote Negro 1 kg,1
7501461827227,750-002-001-011,Frijol Ayocote Morado 1 kg,1
7501461827265,750-002-001-012,Cacahuate Crudo Con Cutícula 1 kg,1
7501461827203,750-002-001-013,Azúcar Mascabado 1 kg,1
7501461827289,750-002-001-014,Achiote Molido 100 g,1
7501461827296,750-002-001-015,Ajonjolí 100 g,1
7501461827302,750-002-001-016,Almendra Carmel 250 g,1
7501461827319,750-002-001-017,Almendra Fileteada 250 g,1
7501461827326,750-002-001-018,Anis 50 g,1
7501461827333,750-002-001-019,Arándano Deshidratado 100 g,1
7501461827340,750-002-001-020,Avellana 100 g,1
7501461827357,750-002-001-021,Cacahuate Crudo Sin Cáscara 250 g,1
7501461827371,750-002-001-022,Canela 4 Continental 5 pulgadas 50 g,1
7501461827401,750-002-001-023,Canela Molida Sintética 30 g,1
7501461827425,750-002-001-024,Cereza Deshidratada 100 g,1
7501461827432,750-002-001-025,Chile Chipotle 250 g,1
7501461827456,750-002-001-026,Clavo De Olor Premium 50 g,1
7501461827470,750-002-001-027,Comino Molido 20 g,1
7501461827487,750-002-001-028,Flor de Jamaica Premium 100 g,1
7501461827494,750-009-001-029,Higo Deshidratado 100 g,1
7501461827500,750-002-001-030,Hoja de Laurel 20 g,1
7501461827517,750-009-001-031,Kiwi Deshidratado en Cubos 100 g,1
7501461827524,750-009-001-032,Manzana Deshidratada en Cubos 100 g,1
7501461827531,750-002-001-033,Menta 100 g,1
7501461827548,750-002-001-034,Nuez Moscada 50 g,1
7501461827555,750-002-001-035,Nuez Pecana Entera 100 g,1
7501461827579,750-002-001-036,Oregano 20 g,1
7501461827586,750-009-001-037,Pera Deshidratadas 100 g,1
7501461827593,750-002-001-038,Perejil 20 g,1
7501461827753,750-002-001-039,Piloncillo Aprox 220g 1 unid,1
7501461827623,750-002-001-040,Piloncillo Tapón 500 g,1
7501461827630,750-002-001-041,Pimienta Gorda 50 g,1
7501461827647,750-002-001-042,Pimienta Negra Molida 50 g,1
7501461827654,750-002-001-043,Sal 100 g,1
7501461827661,750-002-001-044,Sal de Mar 250 g,1
7501461827678,750-002-001-045,Semilla de Calabaza Rusa Pelada 250 g,1
7501461827692,750-009-001-046,Uva Pasa 100 g,1
7501461827449,750-009-001-047,Ciruela Pasa Grande Sin Hueso Deshidratada 250 g,1
7501461827715,750-009-001-048,Mix de Frutos Secos 100 g,1
7501461827722,750-009-001-049,Mix de Frutos Secos 110 g,1
7501022014646,7501031322589,Refresco 7 Up Lima-Limón 3 l,1
7501064198175,7501064198182,Cerveza Michelob Ultra 6 pack Botella 355 ml,1
7501055909599,750105590959,Leche Alpura Vaquitas Vainilla 250 ml,1
7501055304745,750105530474,Refresco Coca Cola Botella 3 l,1
75007614,7500761,Refresco Coca Cola Botella 600 ml,1
7501295600157,7501055373444,Leche Santa Clara Deslactosada 1 l,1
7501030490937,7501030491644,Galletas Marinela Canelitas 90 g,1
7501030478386,7501000101009,Pan Wonder Blanco Selecto Con Ajonjolí 567 g,1
7506425623792,7501943493940,Toallita Húmeda Escudo 10 unid,1
823703800407,82370380033,Servilletas Máxima Rectangulares 125 unid,1
7501007704302,750100770430,Servilletas Pétalo Blancas 100 unid,1
7501000669509,7500478021086,Galletas Gamesa Barras De Coco 106 g,1
7501013103373,7501013138184,Jugo Jumex Arándano 1 l,1
7501055335060,7501055305247,Refresco Coca Cola Botella 2.5 l,1
17501006559191,7501006559026,Palomitas ACT II Extra Mantequilla 80 g,1
7501018320942,7501018310752,Sopa La Moderna Moñito 200 g,1
706460249484,70646024948,Alimento Para Perro Pedigree Razas Pequeñas Sobre De Res 100 g,1
3047209001978,7501039123027,Aceite Gran Tradición Vegetal 900 ml,1
823703800124,10823703800121,Papel Aluminio Máxima No.5 2.9 Metros 1 unid,1
7501039122600,7501039122099,Aceite Sabrosano Vegetal 850 ml,1
823703800438,10823703800435,Servilletas Maxima Rectangulares 250 unid,1
8410685718473,841068571873,Vino Tinto Garnacha Más de Berceo D.O Rueda 2018 750 ml,1
50196135,50196265,Whisky Black & White 700 ml,1
724869004022,724869004015,Chocolate De La Rosa Suizo 16pz 21 g,1
39800013613,3980001361,Pilas Alcalinas Energizer Max V9 1 unid,1
39800011398,3980001139,Pilas Alcalinas Energizer Max D 2 unid,1
7501059223912,751058632272,Chocolate Crunch 6 piezas 40 g,1
823703801169,10823703801944,Papel Higiénico Máxima Rollo Individual 400 Hojas 1 unid,1
823703800636,10823703800633,Aceite Máxima de Oliva Extra Virgen 500 ml,1
7501003100085,750100310008,Mole Rojo Doña María Listo para Servir 360 g,1
7791293035895,7791293033471,Desodorante Rexona Efficient para Pies 153 ml,1
7501053673508,750105367350,Cooler Viña Real Sangría 400 ml,1
735257002506,735257000090,Gelatina D'Gari Jerez 120 g,1
7501053670552,750105367055,Cooler Viña Real Mango Maracuya 400 ml,1
735257002681,735257000199,Gelatina Leche D'Gari Pistache 120 g,1
7501053670507,750105367053,Cooler Viña Real Durazno 400 ml,1
729090003660,2909000366,Bebida Alcohólica Preparada Perla Negra 355 ml,1
735257002698,735257001929,Gelatina En Polvo D'Gari Leche Condensada 120 g,1
735257002537,735257000038,Gelatina En Polvo D'Gari Sabor Durazno 120 g,1
735257002513,735257000052,Gelatina D'Gari Fresa 120 g,1
735257002469,735257000182,Gelatina En Polvo D'Gari Sabor Piña 120 g,1
823703801015,10823703801012,Aceitunas Máxima Deshuesadas 235 g,1
7501071905339,7501071900112,Blanqueador Clorox 500 ml,1
75000615,7500615,Blanqueador Cloralex Botella Mediana 950 ml,1
7501025413002,7501025413019,Suavizante Ensueño Primaveral 850 ml,1
823703800094,10823703800091,Sopa de Pasta Máxima Spaguetti 200 g,1
7501199413280,7501199410395,Detergente Mas Colores Econopack 830 ml,1
823703800063,10823703800060,Sopa de Pasta Máxima Fideo 200 g,1
7501064194962,7501064107153,Cerveza Corona Light 6 pack 355 ml,1
75001759,19836102611,Jugo Boing De Mango Chico 250 ml,1
756774063252,756774060527,Chocolate Turin Conejo 10 unid,1
7502237250416,300325,Recogedor Perico De Basura Con Bastón De Plástico 1 unid,1
7501013103533,7501013122053,Nectar Brick Jumex Durazno 1 l,1
7502273920106,300323,Jalador Inovación Para Piso Con Bastón De Madera 1 unid,1
706460249231,70646024923,Alimento Para Perro Pedigree Sobre De Pollo 100 g,1
823703802333,10823703802330,Jabón Líquido Máxima Manzana Verde 1 l,1
823703802319,10823703802316,Jabón Líquido Máxima Frutos Rojos 1 l,1
7501821510936,750125365554,Abrillantador Wiese De Muebles Naranja 226 g,1
7501055900077,7501055900749,Leche Alpura Vaquitas Fresa 1 l,1
7501821511346,7501821511223,Desinfectante Antibacterial Wiese Spray Fresh 323 g,1
14800515329,1480051532,Jugo De Tomate Clamato 473 ml,1
7501821511155,7501821501149,Repelente Wiese Citronella 285 g,1
1544473578837,7503023578837,Brandy Presidente Clasico 900 ml,1
7501003692986,7503023578097,Brandy Don Pedro Gran Reserva Especial 1000 ml,1
744607008068,744607002806,Tequila Herradura Reposado 950 ml,1
744607008051,744607000444,Tequila Herradura Plata 950 ml,1
823703800742,10823703800749,Alimento Lácteo Máxima Ultra Pasteurizado 1 l,1
7501821510943,750179166996,Aromatizante Wiese Aerosol Lavanda 226 g,1
7501072214461,7501072209788,Alimento Para Gato Felix Sobre Sabor Carne 85 g,1
7501072214423,7501072209788,Alimento Para Gato Felix Sobre Sabor Carne 85 g,1
7500478000401,36731135513,Hojuelas Quaker de Avena Integral 475 g,1
